name,city,state,adm_rate,pd1,pd3,pd4,pd5,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,pd19,pd22,pd23,pd24,pd25,pd26,pd27,pd29,pd30,pd31,pd38,pd39,pd40,pd41,pd42,pd43,pd44,pd45,pd46,pd47,pd48,pd49,pd50,pd51,pd52,pd54,pop,debt,earnings
Providence College,Providence,RI,0.6306,0,0,0,0.0053,0,0,0.0026,0,0.0821,0.0035,0,0.0141,0,0,0.0371,0.0362,0,0.0644,0.0132,0,0.0159,0,0.0097,0.0053,0.0018,0,0.0583,0.0026,0.0238,0.0891,0,0,0,0,0.0203,0.0644,0.4131,0.0371,3936,27000,57700
Puerto Rico Conservatory of Music,San Juan,PR,0.6923,0,0,0,0,0,0,0,0,0.2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7885,0,0,0,414,9000,19500
Purdue University-Calumet Campus,Hammond,IN,0.5968,0,0,0,0,0.0427,0,0.0272,0,0.0205,0.0421,0.0765,0.0083,0.0488,0,0.031,0.0028,0,0.0283,0.0061,0,0,0,0.0033,0,0.005,0,0.0222,0,0,0.0394,0,0,0,0,0,0.4473,0.1353,0.0133,7316,22028,37600
Purdue University-Main Campus,West Lafayette,IN,0.5929,0.057,0.0129,0.0033,0.0031,0.0255,0,0.0455,0,0.0451,0.1979,0.0476,0.0075,0.0176,0,0.012,0.0049,0,0.0321,0.0321,0,0.0056,0.0108,0.0021,0,0.0188,0,0.0256,0,0,0.06,0,0.0024,0,0.016,0.0207,0.0664,0.2193,0.008,29977,22500,54300
Purdue University-North Central Campus,Westville,IN,0.7251,0,0,0,0,0.0298,0,0.0246,0,0.0877,0.0316,0.1298,0,0,0,0.0298,0.1018,0,0.0246,0,0,0.0421,0,0,0,0,0,0.0263,0,0.0246,0,0,0,0,0,0,0.1579,0.2895,0,3231,25000,36000
Queens University of Charlotte,Charlotte,NC,0.7845,0,0.0125,0,0,0.09,0,0.01,0,0.05,0,0,0.0075,0,0,0.05,0,0,0.05,0.0025,0,0,0,0.01,0,0.0075,0,0.0675,0,0.0425,0.0475,0,0,0,0,0.0525,0.3275,0.1625,0.01,1621,26000,37800
Quincy University,Quincy,IL,0.8893,0,0,0,0,0.0608,0,0.0114,0,0.1103,0,0,0.0038,0,0,0.0038,0.0456,0,0.0989,0.0076,0,0,0.0684,0.0076,0,0.0266,0,0.0646,0.0722,0.0532,0.019,0,0,0,0.0076,0.0152,0.0913,0.2167,0.0152,1075,22727.5,38300
Quinnipiac University,Hamden,CT,0.6591,0,0,0,0,0.1846,0,0.0285,0,0,0,0,0.0042,0.0021,0.0208,0.0173,0.0049,0,0.0437,0.0139,0,0,0,0.0021,0,0.0014,0,0.0652,0.0208,0.0021,0.0437,0,0,0,0,0.0035,0.3241,0.1985,0.0187,6503,26000,57700
Radford University,Radford,VA,0.7891,0,0,0,0,0.0935,0,0.0506,0,0.0682,0,0,0.0044,0.011,0,0.0259,0,0,0.0358,0.0077,0,0.0886,0.0391,0.0039,0,0.0226,0,0.0677,0.071,0.0242,0.0589,0,0,0,0,0.0891,0.0682,0.154,0.016,8843,21500,42200
Ramapo College of New Jersey,Mahwah,NJ,0.5332,0,0.0342,0,0.0186,0.1146,0,0.0171,0,0,0,0,0.035,0,0.0379,0,0.0238,0,0.0655,0.0186,0,0.0022,0,0,0,0.0097,0,0.1615,0,0.0275,0.0365,0,0,0,0,0.0789,0.0759,0.2143,0.0283,5447,22500,46000
Randolph College,Lynchburg,VA,0.8101,0,0.0583,0,0,0.05,0,0,0,0,0.0083,0,0.0333,0,0,0.075,0,0,0.1,0,0,0.0083,0.0833,0.0167,0,0.025,0,0.0833,0,0,0.1083,0,0,0,0,0.1667,0,0.1,0.0833,658,27000,38500
Randolph-Macon College,Ashland,VA,0.6034,0,0.0356,0,0.04,0.0844,0,0.0222,0,0,0,0,0.0356,0,0,0.0889,0,0,0.12,0.0089,0,0,0,0.0089,0,0.0222,0,0.0933,0,0,0.2222,0,0,0,0,0.1022,0,0.0533,0.0622,1377,27000,44700
Reading Hospital School of Health Sciences,Reading,PA,0.2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,345,15745.5,54800
Reed College,Portland,OR,0.3873,0,0.0249,0,0,0,0,0,0,0,0,0,0.0997,0,0,0.0685,0,0,0.1433,0.0623,0,0.0467,0,0.0654,0,0.081,0,0.0623,0,0,0.2025,0,0,0,0,0.0903,0,0,0.053,1335,16000,35200
Regent University,Virginia Beach,VA,0.7982,0,0,0,0,0.1397,0.0393,0.0349,0,0.0349,0,0,0,0,0,0.1026,0.0087,0,0,0,0,0,0,0.0328,0.1266,0,0,0.1594,0.0175,0.0699,0,0,0,0,0,0.0197,0,0.1856,0.0284,2273,25000,40400
Regis College,Weston,MA,0.7591,0,0,0,0,0.0229,0,0,0,0.0023,0,0,0.0115,0,0,0.0092,0.0092,0,0.0298,0,0,0.0092,0.0115,0,0,0,0,0.0183,0,0.0344,0.0206,0,0,0,0,0,0.7385,0.0757,0.0069,1166,27000,41700
Regis University,Denver,CO,0.9604,0,0.0023,0,0,0.0601,0.0008,0.0451,0,0.0045,0,0,0.0038,0,0,0.012,0.0902,0,0.0361,0.0053,0,0.024,0.0015,0.0105,0,0.003,0,0.0413,0.0038,0.0045,0.0473,0,0,0,0,0.0098,0.3298,0.2569,0.0075,4914,23000,50500
Remington College-Baton Rouge Campus,Baton Rouge,LA,0.7683,0,0,0,0,0,0,0.0051,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657,0,0,0,0,0,0,0,0.7424,0.0202,0,296,9500,20200
Remington College-Cleveland Campus,Cleveland,OH,0.7266,0,0,0,0,0,0,0.0471,0.2,0,0,0.0706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784,0,0,0,0.0235,0,0,0,0.5804,0,0,510,9500,20200
Remington College-Columbia Campus,Columbia,SC,0.8599,0,0,0,0,0,0,0,0.1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8761,0,0,326,9500,24000
Remington College-Dallas Campus,Garland,TX,0.6659,0,0,0,0,0,0,0.0292,0.0974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682,0,0,0,0,0,0,0,0.7705,0.0348,0,822,9500,25900
Remington College-Fort Worth Campus,Fort Worth,TX,0.7568,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0.045,0.8709,0,0,435,9500,25900
Remington College-Heathrow Campus,Heathrow,FL,0.5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5054,0,0,0,0,0,0,0,0,0.2903,0,255,9500,26200
Remington College-Honolulu Campus,Honolulu,HI,0.6356,0,0,0,0,0,0,0,0.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818,0,0,0,0,0,0,0,0.5189,0.0909,0,442,9500,24000
Remington College-Houston Campus,Houston,TX,0.6914,0,0,0,0,0,0,0,0.1116,0,0,0.0797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279,0,0,0,0,0,0,0,0.741,0.0398,0,325,9500,25900
Remington College-Houston Southeast Campus,Webster,TX,0.8144,0,0,0,0,0,0,0,0.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8687,0,0,342,9500,25900
Remington College-Lafayette Campus,Lafayette,LA,0.7416,0,0,0,0,0,0,0.0413,0.133,0,0,0.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0.7202,0,0,340,9500,20200
Remington College-Little Rock Campus,Little Rock,AR,0.6942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497,0,0,0,0,0,0,0,0.9503,0,0,180,9500,24000
Remington College-Memphis Campus,Memphis,TN,0.8343,0,0,0,0,0,0,0.0136,0.0506,0,0,0.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623,0,0,0,0.1362,0,0,0,0.6595,0.0389,0,633,9500,24000
Remington College-Mobile Campus,Mobile,AL,0.8063,0,0,0,0,0,0,0.0407,0.0915,0,0,0.1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7322,0,0,518,9500,24000
Remington College-Nashville Campus,Nashville,TN,0.7358,0,0,0,0,0,0,0,0.0821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,0,0,0,0,0.8769,0,0,380,9500,24000
Remington College-North Houston Campus,Houston,TX,0.75,0,0,0,0,0,0,0,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0.7417,0.0472,0,415,9500,25900
Remington College-Shreveport Campus,Shreveport,LA,0.7891,0,0,0,0,0,0,0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976,0,0,0,0,0,0,0,0.7317,0.0569,0,291,9500,20200
Remington College-Tampa Campus,Tampa,FL,0.7237,0,0,0,0,0,0,0.0388,0.1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2636,0,0,0,0,0,0.0698,0,0,0,0,0,0,0,0.4651,0,0,151,9500,26200
Rensselaer BOCES-Practical Nursing Program,Troy,NY,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,8132,38900
Rensselaer Polytechnic Institute,Troy,NY,0.375,0,0.0018,0.0399,0,0.0213,0,0.1055,0,0,0.5275,0.031,0,0,0,0,0,0,0.0576,0.0381,0,0.0195,0,0.0018,0,0.055,0,0.0053,0,0,0,0,0,0,0,0.031,0.0062,0.0585,0,5557,27500,79600
Rhode Island College,Providence,RI,0.6545,0,0,0,0.0023,0.0704,0,0.0159,0,0.1249,0,0,0.0023,0,0,0.0439,0.003,0,0.0189,0.0106,0,0,0,0.0061,0,0.0076,0,0.1075,0.0689,0.0613,0.0727,0,0,0,0,0.0515,0.1673,0.1363,0.0288,7271,21500,39100
Rhode Island School of Design,Providence,RI,0.3259,0,0,0.1291,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308,0,0.7803,0,0,0,2014,27000,44300
Rhodes College,Memphis,TN,0.5999,0,0.03,0,0.0023,0,0,0.0162,0,0,0,0,0.0115,0,0,0.0878,0,0,0.1409,0.0139,0,0,0,0.0577,0,0.0554,0,0.0901,0,0,0.2309,0,0,0,0,0.0508,0,0.1455,0.067,2007,27000,51800
Rice University,Houston,TX,0.151,0,0.002,0.0335,0.0081,0,0,0.0477,0,0,0.2515,0,0.0162,0,0,0.0304,0,0,0.1268,0.0487,0,0.0365,0.069,0.0162,0,0.0558,0,0.0487,0,0.001,0.14,0,0,0,0,0.0446,0,0.001,0.0223,3888,9641.5,64500
Richard Bland College of the College of William and Mary,Petersburg,VA,0.5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0,0,0,0,0,0,0,0,0.9792,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,10869,34300
Rider University,Lawrenceville,NJ,0.7091,0,0.0083,0,0.0018,0.0932,0,0.0277,0,0.1679,0,0,0.0037,0,0,0.0341,0.0434,0,0.0286,0.0028,0,0.0111,0,0.0018,0.0037,0.0157,0,0.0941,0,0,0.0295,0,0,0,0,0.0923,0,0.3229,0.0175,4188,26174,49400
Ringling College of Art and Design,Sarasota,FL,0.8522,0,0,0,0,0,0.2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7692,0,0,0,1216,27000,34600
Ripon College,Ripon,WI,0.6745,0,0.032,0,0,0.0548,0,0.0274,0,0.0046,0,0,0.0183,0,0,0.0685,0,0,0.0913,0,0,0.0548,0.105,0.0183,0,0.0594,0,0.0868,0,0,0.1644,0,0,0,0,0.0457,0,0.0959,0.0731,820,27000,42000
Rivier University,Nashua,NH,0.6256,0,0,0,0,0.0114,0,0.0046,0,0.0799,0,0,0,0.0502,0,0.0046,0.0137,0,0.0228,0,0,0,0,0,0,0,0,0.0616,0.0251,0,0.0114,0,0,0,0,0.0068,0.6142,0.0913,0.0023,1433,25500,41700
Roane State Community College,Harriman,TN,0.9873,0,0,0,0,0,0,0.0043,0,0.0486,0,0.0194,0,0.0238,0.0076,0,0.3963,0,0,0,0,0,0,0,0,0,0.0497,0,0.0162,0,0.013,0,0,0,0,0,0.3434,0.0778,0,4626,9722,27600
Roanoke College,Salem,VA,0.6932,0,0.0286,0,0,0.0793,0,0.011,0,0.0022,0,0,0.0308,0,0,0.0507,0,0,0.0903,0.0088,0,0,0.0815,0.0154,0,0.0198,0,0.1167,0.0507,0,0.1101,0,0,0,0,0.0441,0.0198,0.1696,0.0705,1986,27000,44000
Robert Morris University,Moon Township,PA,0.762,0,0.0058,0,0,0.0611,0,0.0115,0,0.0277,0.083,0,0,0,0,0.0058,0,0,0.03,0.0219,0,0.0092,0.0519,0,0,0,0,0.0392,0.0231,0,0.03,0,0,0,0,0.0415,0.1153,0.4429,0,4546,27000,43700
Robert Morris University Illinois,Chicago,IL,0.2433,0,0,0,0,0,0,0.0644,0.0575,0,0,0,0,0,0.0357,0,0,0,0,0,0,0.0714,0.0535,0,0,0,0,0,0,0,0,0,0,0,0,0.0763,0.0981,0.5431,0,2778,24866,31800
Roberts Wesleyan College,Rochester,NY,0.6875,0,0,0,0,0.0171,0,0,0,0.1293,0,0,0.0024,0,0,0.0073,0.0463,0,0.0122,0.0049,0,0,0,0.0073,0,0.0171,0,0.039,0.022,0.0415,0,0,0,0,0,0.0512,0.3585,0.2268,0.0171,1335,21946.5,42100
Rochester College,Rochester Hills,MI,0.4059,0,0,0,0,0.1724,0,0,0,0.1456,0,0,0,0,0,0.0153,0.046,0,0.0115,0,0,0.0766,0.0307,0,0.0575,0,0,0.1954,0,0,0,0,0,0,0,0.0192,0.0728,0.1571,0,976,23529,34600
Rochester Institute of Technology,Rochester,NY,0.5747,0,0.0056,0,0.0004,0.0171,0.0254,0.1718,0,0,0.1729,0.1063,0.0115,0.0008,0,0.0008,0.0658,0,0.0468,0.0143,0,0.0048,0,0.0008,0,0.0139,0.0048,0.0167,0.0159,0.002,0.0071,0,0,0.0028,0,0.1547,0.0274,0.1099,0,12635,27000,59300
Rockford University,Rockford,IL,0.548,0,0,0,0,0,0,0.0039,0,0.1535,0,0,0.0079,0.0394,0,0.0118,0,0,0.0591,0.0197,0,0,0,0.0079,0,0.0118,0,0.0591,0,0,0.0945,0,0,0,0,0.0512,0.2165,0.2441,0.0197,1017,25700,39300
Rockhurst University,Kansas City,MO,0.7694,0,0,0,0,0.0193,0,0,0,0.0385,0,0,0.015,0,0.0214,0.0214,0,0,0.1178,0.015,0,0.0064,0.0921,0.0064,0,0.0193,0,0.0985,0.0193,0.0064,0.0642,0,0,0,0,0,0.2891,0.1349,0.015,1671,19950,45600
Rockland County BOCES-Practical Nursing Program,West Nyack,NY,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96,6850,48600
Rocky Mountain College,Billings,MT,0.6361,0.0837,0.0443,0,0,0.0542,0,0.0345,0,0.0591,0,0,0,0,0,0.0345,0,0,0.0887,0,0,0,0.1034,0,0,0.0148,0,0.0443,0,0,0.0197,0,0,0,0.1527,0.0591,0.0099,0.1872,0.0099,903,25626,38900
Roger Williams University,Bristol,RI,0.7794,0,0.0045,0.1204,0.0034,0.0675,0.0247,0.0067,0,0.054,0.0427,0.0056,0.0034,0,0.0495,0.0146,0.0056,0,0.0607,0.0034,0,0.0135,0,0.0022,0,0.0034,0,0.0877,0.0979,0.0236,0.0427,0,0,0,0,0.0304,0.0157,0.2025,0.0135,4600,27000,47400
Rogers State University,Claremore,OK,0.7701,0.0016,0,0,0,0.023,0,0.0246,0,0.0542,0,0.046,0,0,0,0,0.0525,0,0.0837,0,0,0.0443,0.0394,0,0,0.0148,0,0.0246,0.0525,0.0082,0.046,0,0,0,0,0.0411,0.1642,0.2529,0.0263,3611,16000,31900
Rolla Technical Institute/Center,Rolla,MO,0.6533,0,0,0,0,0,0.0532,0,0,0,0,0.0957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213,0,0,0.0532,0.1277,0,0,0,0.6489,0,0,145,10000,25000
Rollins College,Winter Park,FL,0.5729,0,0.0491,0,0.0085,0.1523,0,0.0169,0,0.0186,0,0,0.0068,0,0,0.0558,0.0102,0,0.0541,0.0051,0,0,0,0.0152,0,0.0085,0,0.1066,0,0,0.2437,0,0,0,0,0.1049,0,0.1303,0.0135,2670,26750,42700
Roosevelt University,Chicago,IL,0.7764,0,0,0,0,0.0345,0,0.027,0,0.0561,0,0,0,0,0.0097,0.0291,0.0205,0,0.0539,0.0086,0,0.0183,0,0.0065,0,0.0032,0,0.1521,0.0464,0.0022,0.0669,0,0,0,0,0.0766,0.0032,0.3603,0.0248,3727,23562.5,44700
Rose-Hulman Institute of Technology,Terre Haute,IN,0.5879,0,0,0,0,0,0,0.061,0,0,0.8693,0,0,0,0,0,0,0,0.0131,0.0174,0,0,0,0,0,0.0392,0,0,0,0,0,0,0,0,0,0,0,0,0,2208,27000,79200
Rosemont College,Rosemont,PA,0.5788,0,0.0085,0,0,0.0424,0,0,0,0.1186,0,0,0.0085,0,0,0.0339,0,0,0.0932,0.0254,0,0,0,0.0169,0,0,0,0.0593,0.0424,0,0.1017,0,0,0,0,0.0678,0,0.3729,0.0085,516,27000,47800
Rowan University,Glassboro,NJ,0.4357,0,0.0048,0.0013,0.0013,0.0999,0.039,0.0228,0,0.1463,0.0491,0,0.0053,0,0,0.0407,0.0438,0,0.0543,0.0241,0,0,0,0.0031,0,0.0149,0,0.0885,0.0653,0,0.0456,0,0,0,0,0.0434,0.0482,0.1275,0.0311,11690,21500,49100
Rust College,Holly Springs,MS,0.3885,0,0,0,0,0.1204,0,0.0833,0,0.0741,0,0,0,0.1481,0,0.0463,0,0,0.1852,0.0278,0,0,0,0,0,0.0185,0,0,0,0.1296,0.0926,0,0,0,0,0.0093,0,0.0648,0,963,25966,22700
Rutgers University-Camden,Camden,NJ,0.6038,0,0,0,0,0,0,0.0116,0,0,0,0,0.008,0,0,0.0481,0.0312,0,0.065,0.0178,0,0.041,0,0.0045,0,0.0151,0,0.1398,0.0926,0.0597,0.0971,0,0,0,0,0.0374,0.0632,0.2422,0.0258,4801,21745,54500
Rutgers University-New Brunswick,New Brunswick,NJ,0.605,0.0163,0.0137,0.0045,0.0072,0.0829,0,0.036,0,0,0.0971,0,0.0151,0,0,0.0271,0,0,0.0841,0.0147,0,0.0101,0.0474,0.0079,0,0.015,0,0.0793,0.0338,0.0081,0.1007,0,0,0,0,0.0288,0.1147,0.1299,0.0253,34094,21745,54500
Rutgers University-Newark,Newark,NJ,0.6275,0,0.002,0,0.0007,0.0087,0,0.0154,0,0,0,0,0.0027,0,0,0.0261,0,0,0.063,0.0094,0,0.0013,0,0.0027,0,0.0181,0,0.1172,0.1319,0.0683,0.0757,0,0,0,0,0.0194,0.0147,0.4072,0.0154,6841,21745,54500
Sacred Heart University,Fairfield,CT,0.5715,0,0,0,0,0.0428,0,0.0104,0,0,0,0,0.0023,0,0,0.0255,0.0382,0,0.0463,0.0046,0,0,0,0.0058,0,0.0093,0,0.1181,0.0509,0.0255,0.037,0,0,0,0,0.0185,0.2778,0.2697,0.0174,4904,25000,53900
Saginaw Valley State University,University Center,MI,0.7996,0,0,0,0,0.0419,0,0.0387,0,0.064,0.034,0.0079,0.0087,0,0,0.0253,0,0,0.0506,0.0103,0,0.0071,0.0316,0,0,0.0174,0,0.03,0.0783,0.0759,0.0308,0,0,0,0,0.049,0.1763,0.1881,0.034,8453,27000,37400
Saint Ambrose University,Davenport,IA,0.9607,0,0,0,0,0.0336,0,0.024,0,0.1248,0.0192,0,0.0112,0,0,0.0176,0,0,0.0512,0.0064,0,0.0256,0.1072,0.0032,0.0032,0.016,0,0.1184,0.0416,0,0.0432,0,0,0,0,0.0144,0.1216,0.2128,0.0048,2675,26000,44900
Saint Anselm College,Manchester,NH,0.7609,0,0.0048,0,0,0.0786,0,0.0214,0,0.0381,0.0143,0,0.0071,0,0,0.0214,0.0024,0,0.0381,0.0024,0,0.05,0,0.0071,0,0.0238,0,0.0643,0,0,0.1714,0,0,0,0,0.0024,0.2333,0.1548,0.0643,1950,27000,52800
Saint Augustine's University,Raleigh,NC,0.7403,0,0,0,0,0.0664,0,0.0265,0,0.0044,0.031,0,0,0,0,0.031,0.0619,0,0.0265,0,0,0,0.0575,0.0265,0,0,0,0.0575,0.1504,0,0.0664,0,0,0,0,0.0487,0.1106,0.2212,0.0133,1016,35198,25300
Saint Cloud State University,Saint Cloud,MN,0.8219,0,0.0127,0,0.0025,0.0755,0,0.0114,0,0.1085,0.0254,0.0119,0.0051,0,0,0,0.0627,0,0.0475,0.0051,0,0.0538,0.0161,0.0021,0,0.0191,0,0.067,0.0428,0.0318,0.05,0,0,0,0.0127,0.0348,0.0941,0.2026,0.0047,10878,23185,41600
Saint Edward's University,Austin,TX,0.7836,0,0.0131,0,0.0011,0.1193,0,0.0219,0,0.0449,0,0,0.0066,0,0,0.0689,0.012,0,0.0492,0.0066,0,0.0503,0.035,0.0098,0.0077,0.0077,0,0.1039,0.0361,0.0295,0.0547,0,0,0,0,0.0689,0,0.2385,0.0142,3991,25000,44200
Saint Elizabeth College of Nursing,Utica,NY,0.6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209,16000,56600
Saint Elizabeth School of Nursing,Lafayette,IN,0.6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281,31250,48200
Saint Francis University,Loretto,PA,0.6872,0,0.0029,0,0,0.0115,0,0.0374,0,0.0632,0.0259,0,0,0,0,0.0172,0.0029,0,0.0805,0.0144,0,0.0144,0,0.0057,0,0.0172,0,0.0345,0.0259,0.0431,0.0402,0,0,0,0,0,0.3391,0.2069,0.0172,1932,27000,46400
Saint John Fisher College,Rochester,NY,0.6791,0,0,0,0.0012,0.0595,0,0.006,0,0.0821,0,0,0.0048,0,0,0.0119,0.0155,0,0.069,0.0214,0,0.0048,0.044,0.0012,0,0.0321,0,0.075,0,0,0.0607,0,0,0,0,0,0.2095,0.275,0.0262,2834,24980,45200
Saint Johns University,Collegeville,MN,0.7876,0,0.0158,0,0,0,0,0.0293,0,0.0113,0,0,0.0293,0,0,0.1126,0,0,0.1171,0.0293,0,0.0383,0,0.0068,0.0045,0.0338,0,0.036,0,0,0.1351,0,0,0,0,0.036,0.0158,0.3266,0.0225,1789,27000,56100
Saint Joseph's College of Maine,Standish,ME,0.7853,0,0.0137,0,0,0.0082,0,0,0,0.0656,0,0,0,0,0,0.0137,0.0219,0,0.0219,0,0,0,0.0492,0,0.0328,0,0,0.0246,0.0328,0.0328,0.0301,0,0,0,0,0,0.5,0.1366,0.0164,1817,27000,39100
Saint Joseph's College-New York,Brooklyn,NY,0.7073,0,0,0,0,0,0,0.0208,0,0.2504,0,0,0.0008,0.0169,0,0.1009,0.0108,0,0.0308,0.027,0,0,0.03,0.0008,0,0.0046,0,0.0801,0.0385,0.0146,0.0378,0,0,0,0,0,0.094,0.2227,0.0185,3985,22143.5,52000
Saint Joseph's University,Philadelphia,PA,0.8465,0,0.0034,0,0.0026,0.0205,0,0.0034,0,0.0521,0,0,0.0051,0,0.0077,0.0521,0.0359,0,0.041,0.0077,0,0.0017,0,0.0043,0,0.0085,0,0.0436,0,0,0.0846,0,0,0,0,0.0154,0.065,0.5222,0.0231,5378,23250,58400
Saint Josephs College,Rensselaer,IN,0.6641,0,0,0,0,0.028,0,0.0187,0,0.1028,0,0,0,0.0093,0,0.0327,0,0,0.1168,0.014,0,0,0.0327,0.0187,0.0047,0.0047,0,0.0374,0.0701,0.014,0.0514,0,0,0,0,0.0374,0.2383,0.1589,0.0093,1074,27000,40200
Saint Leo University,Saint Leo,FL,0.7216,0,0.0008,0,0,0,0,0.0468,0,0.0357,0,0,0,0,0,0.0019,0.2003,0,0.0069,0.0019,0,0,0.0105,0.0078,0.0019,0,0,0.0884,0.1804,0.0349,0.0285,0,0,0,0,0,0.0338,0.3153,0.0039,11976,25000,42100
Saint Louis Christian College,Florissant,MO,0.9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163,0,0,0,0,0,0,0,0.8837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,27000,29300
Saint Louis University,Saint Louis,MO,0.6108,0,0.0047,0,0.0021,0.0399,0,0.0131,0,0.0263,0.0652,0,0.0116,0,0,0.0158,0.0079,0,0.0762,0.0068,0,0,0.0489,0.0047,0.0053,0.0163,0,0.052,0.0126,0.0152,0.0389,0,0,0,0.0079,0.0116,0.2706,0.238,0.0084,7822,25500,53800
Saint Martin's University,Lacey,WA,0.8882,0,0,0,0,0,0,0.006,0,0.0629,0.1198,0,0,0,0,0.0419,0,0,0.0958,0.012,0,0.018,0,0.003,0,0.021,0,0.1437,0.0778,0.0539,0.0659,0,0,0,0,0.006,0.018,0.2305,0.024,1316,24887,45100
Saint Mary-of-the-Woods College,Saint Mary of the Woods,IN,1,0.0567,0,0,0,0.0071,0,0.0426,0,0.2695,0,0,0,0,0.0355,0.0567,0.0284,0,0.0142,0.0355,0,0,0,0,0.0071,0,0,0.1135,0,0.0851,0.0284,0,0,0,0,0.0496,0.0284,0.1418,0,678,28000,31600
Saint Mary's College,Notre Dame,IN,0.8334,0,0,0,0,0.1092,0,0,0,0.0528,0,0,0.0106,0,0,0.0669,0.0035,0,0.0669,0.0176,0,0.0106,0,0.007,0,0.0176,0,0.0704,0,0.0423,0.0669,0,0,0,0,0.0423,0.2711,0.1197,0.0246,1508,27000,46500
Saint Mary's College of California,Moraga,CA,0.7595,0,0.0148,0,0.0163,0.1052,0,0,0,0,0.003,0,0.0044,0,0.0015,0.0474,0.0741,0,0.0519,0.0119,0,0.0015,0.0622,0.0148,0,0.0163,0,0.1141,0,0,0.1215,0,0,0,0,0.0504,0.0296,0.237,0.0222,2949,25750,58400
Saint Mary's University of Minnesota,Winona,MN,0.7424,0,0,0,0,0.0269,0,0.0449,0,0.0575,0.0018,0.0162,0.0054,0.0018,0,0.0054,0,0,0.0592,0.0126,0,0.0072,0,0.0197,0.0144,0.0072,0,0.0305,0.0449,0.0359,0.0072,0,0,0,0,0.0592,0.1311,0.3968,0.0144,1859,20500,41600
Saint Michael's College,Colchester,VT,0.8046,0,0.0558,0,0.0103,0.062,0,0.0165,0,0.0041,0.0021,0,0.0186,0,0,0.0847,0,0,0.1116,0.031,0,0.0021,0,0.0165,0,0.0227,0,0.126,0,0,0.1384,0,0,0,0,0.0289,0,0.1921,0.0764,2038,27400,46600
